IA10200 SYD HKG 01DEC2000 $188,277.00
IA10201 SYD HKG 01DEC2000 $178,965.00
IA10300 SYD CBR 01DEC2000 $910.00
IA10301 SYD CBR 01DEC2000 $950.00
IA10302 SYD CBR 01DEC2000 $1,310.00
IA10303 SYD CBR 01DEC2000 $710.00
IA10304 SYD CBR 01DEC2000 $1,070.00
IA10305 SYD CBR 01DEC2000 $970.00
IA10400 CBR SYD 01DEC2000 $770.00
IA10401 CBR SYD 01DEC2000 $710.00
IA10402 CBR SYD 01DEC2000 $1,090.00
IA10403 CBR SYD 01DEC2000 $1,070.00
IA10404 CBR SYD 01DEC2000 $1,210.00
IA10405 CBR SYD 01DEC2000 $850.00
IA10500 CBR WLG 01DEC2000 $43,884.00
IA10501 CBR WLG 01DEC2000 $38,732.00
IA10600 WLG CBR 01DEC2000 $37,260.00
IA10601 WLG CBR 01DEC2000 $39,836.00
IA10700 WLG AKL 01DEC2000 $2,380.00
IA10701 WLG AKL 01DEC2000 $1,940.00
IA10702 WLG AKL 01DEC2000 $2,460.00
IA10703 WLG AKL 01DEC2000 $2,020.00
IA10704 WLG AKL 01DEC2000 $2,340.00
IA10705 WLG AKL 01DEC2000 $1,660.00
IA10800 AKL WLG 01DEC2000 $2,020.00
IA10801 AKL WLG 01DEC2000 $1,780.00
IA10802 AKL WLG 01DEC2000 $2,660.00
IA10803 AKL WLG 01DEC2000 $2,340.00
IA10804 AKL WLG 01DEC2000 $2,100.00
IA10805 AKL WLG 01DEC2000 $2,500.00
IA00400 FRA RDU 01DEC2000 $120,420.00
IA00700 RDU SFO 01DEC2000 $39,474.00
IA01103 RDU ORD 01DEC2000 $5,453.00
IA01701 SEA SFO 01DEC2000 $4,601.00
IA02103 RDU DFW 01DEC2000 $8,509.00
IA02402 BHM RDU 01DEC2000 $3,379.00
IA02503 RDU IND 01DEC2000 $3,744.00
IA02800 MIA RDU 01DEC2000 $5,060.00
IA03001 HNL SFO 01DEC2000 $65,664.00
IA03500 RDU BNA 01DEC2000 $3,915.00
IA03502 RDU BNA 01DEC2000 $2,581.00
IA03905 RDU MCI 01DEC2000 $4,731.00
IA04201 PWM RDU 01DEC2000 $5,236.00
IA04403 CDG LHR 01DEC2000 $2,142.00
IA04700 LHR FRA 01DEC2000 $3,775.00
IA04702 LHR FRA 01DEC2000 $3,925.00
IA04705 LHR FRA 01DEC2000 $3,325.00
IA04800 FRA LHR 01DEC2000 $4,575.00
IA04805 FRA LHR 01DEC2000 $3,625.00
IA05001 BRU LHR 01DEC2000 $2,093.00
