IA10200 SYD HKG 01OCT2000 $182,457.00
IA10201 SYD HKG 01OCT2000 $160,923.00
IA10300 SYD CBR 01OCT2000 $1,030.00
IA10301 SYD CBR 01OCT2000 $870.00
IA10302 SYD CBR 01OCT2000 $770.00
IA10303 SYD CBR 01OCT2000 $870.00
IA10304 SYD CBR 01OCT2000 $1,350.00
IA10305 SYD CBR 01OCT2000 $810.00
IA10400 CBR SYD 01OCT2000 $1,310.00
IA10401 CBR SYD 01OCT2000 $1,390.00
IA10402 CBR SYD 01OCT2000 $1,230.00
IA10403 CBR SYD 01OCT2000 $1,110.00
IA10404 CBR SYD 01OCT2000 $930.00
IA10405 CBR SYD 01OCT2000 $1,070.00
IA10500 CBR WLG 01OCT2000 $42,044.00
IA10501 CBR WLG 01OCT2000 $44,068.00
IA10600 WLG CBR 01OCT2000 $43,148.00
IA10601 WLG CBR 01OCT2000 $38,180.00
IA10700 WLG AKL 01OCT2000 $2,460.00
IA10701 WLG AKL 01OCT2000 $1,540.00
IA10702 WLG AKL 01OCT2000 $2,140.00
IA10703 WLG AKL 01OCT2000 $1,460.00
IA10704 WLG AKL 01OCT2000 $1,580.00
IA10705 WLG AKL 01OCT2000 $2,220.00
IA10800 AKL WLG 01OCT2000 $2,420.00
IA10801 AKL WLG 01OCT2000 $2,740.00
IA10802 AKL WLG 01OCT2000 $2,540.00
IA10803 AKL WLG 01OCT2000 $2,780.00
IA10804 AKL WLG 01OCT2000 $2,420.00
IA10805 AKL WLG 01OCT2000 $1,420.00
IA00101 RDU LHR 01OCT2000 $107,800.00
IA00401 FRA RDU 01OCT2000 $115,020.00
IA00504 RDU JFK 01OCT2000 $7,128.00
IA01105 RDU ORD 01OCT2000 $4,059.00
IA01201 ORD RDU 01OCT2000 $3,977.00
IA01300 RDU IAD 01OCT2000 $1,515.00
IA01304 RDU IAD 01OCT2000 $1,815.00
IA01405 IAD RDU 01OCT2000 $1,905.00
IA01501 RDU SEA 01OCT2000 $46,488.00
IA01701 SEA SFO 01OCT2000 $5,891.00
IA02304 RDU BHM 01OCT2000 $2,511.00
IA02305 RDU BHM 01OCT2000 $3,875.00
IA02504 RDU IND 01OCT2000 $4,448.00
IA02601 IND RDU 01OCT2000 $3,168.00
IA02700 RDU MIA 01OCT2000 $6,028.00
IA02703 RDU MIA 01OCT2000 $5,764.00
IA03503 RDU BNA 01OCT2000 $3,625.00
IA03504 RDU BNA 01OCT2000 $2,697.00
IA03804 MSY RDU 01OCT2000 $6,517.00
IA03903 RDU MCI 01OCT2000 $6,213.00
